RegionName,Date,HomeValue,MORTGAGE30US
"Sevierville, TN",2016-12,196706.5927418742,4.198
"Ashtabula, OH",2016-12,90900.56942307012,4.198
"Ocean City, NJ",2016-12,393658.4517785984,4.198
"Corning, NY",2016-12,104916.48691377982,4.198
"Clarksburg, WV",2016-12,110589.68889020268,4.198
"Pine Bluff, AR",2016-12,74430.52005917321,4.198
"Lufkin, TX",2016-12,129335.8426381477,4.198
"Zanesville, OH",2016-12,110246.5006099348,4.198
"Meadville, PA",2016-12,104678.55517632456,4.198
"Russellville, AR",2016-12,136481.14407236874,4.198
"Midland, MI",2016-12,134506.2164521429,4.198
"Bloomsburg, PA",2016-12,178055.1329773399,4.198
"Stillwater, OK",2016-12,149710.25896738368,4.198
"DuBois, PA",2016-12,113154.7738627636,4.198
"Glenwood Springs, CO",2016-12,479985.6890243096,4.198
"Chillicothe, OH",2016-12,115651.81450950413,4.198
"Keene, NH",2016-12,183332.39582497705,4.198
"Findlay, OH",2016-12,142491.60135062807,4.198
"Frankfort, KY",2016-12,136741.60367240512,4.198
"Danville, IL",2016-12,74884.15538951846,4.198
"Kapaa, HI",2016-12,563362.0635656916,4.198
"Shawnee, OK",2016-12,99735.21515674538,4.198
"Greeneville, TN",2016-12,122605.7522107534,4.198
"Greenwood, SC",2016-12,106597.0151146298,4.198
"Klamath Falls, OR",2016-12,154165.1820094995,4.198
"Morehead City, NC",2016-12,255383.30964497387,4.198
"Roanoke Rapids, NC",2016-12,64044.463081459944,4.198
"North Wilkesboro, NC",2016-12,119716.88466734054,4.198
"Marinette, WI",2016-12,101675.44058960052,4.198
"Dublin, GA",2016-12,104648.7358055931,4.198
"Somerset, KY",2016-12,97794.32104815314,4.198
"Laconia, NH",2016-12,226759.97624414717,4.198
"Hudson, NY",2016-12,240358.64789142352,4.198
"Marietta, OH",2016-12,122417.4729432146,4.198
"Fremont, OH",2016-12,105849.0613330752,4.198
"Oneonta, NY",2016-12,135914.43230049734,4.198
"Batavia, NY",2016-12,120795.12134381018,4.198
"Ardmore, OK",2016-12,104799.40755793585,4.198
"Carson City, NV",2016-12,263595.38661142037,4.198
"Ontario, OR",2016-12,152115.72378017404,4.198
"Waycross, GA",2016-12,89931.6660946943,4.198
"Tiffin, OH",2016-12,102169.08049227067,4.198
"Batesville, AR",2016-12,119394.35568447046,4.198
"Danville, KY",2016-12,113603.89545600192,4.198
"Gloversville, NY",2016-12,123018.0274027685,4.198
"Payson, AZ",2016-12,205273.96640117455,4.198
"Bartlesville, OK",2016-12,107923.70991203468,4.198
"Oil City, PA",2016-12,86392.37195094628,4.198
"Shelbyville, TN",2016-12,150828.30053567214,4.198
"Malone, NY",2016-12,106646.47789168078,4.198
"Nogales, AZ",2016-12,144620.4888840021,4.198
"Cortland, NY",2016-12,119182.97960489836,4.198
"Mount Sterling, KY",2016-12,119745.1128132229,4.198
"Plymouth, IN",2016-12,139385.907480084,4.198
"Moultrie, GA",2016-12,99781.69234162197,4.198
"Coldwater, MI",2016-12,127959.1489856772,4.198
"McAlester, OK",2016-12,88772.05198166514,4.198
"Sedalia, MO",2016-12,87848.12316423358,4.198
"Tifton, GA",2016-12,133113.04271022938,4.198
"Austin, MN",2016-12,102317.83514244854,4.198
"Okeechobee, FL",2016-12,122970.6236955523,4.198
"Houghton, MI",2016-12,121835.37961811438,4.198
"Clewiston, FL",2016-12,119201.0554177715,4.198
"Urbana, OH",2016-12,129809.60878256272,4.198
"Defiance, OH",2016-12,108437.30808795714,4.198
"Safford, AZ",2016-12,168557.64172442484,4.198
"Murray, KY",2016-12,95422.78096958288,4.198
"Bennington, VT",2016-12,231538.5118181818,4.198
"Pontiac, IL",2016-12,94480.31196993517,4.198
"Newport, TN",2016-12,127571.78902724454,4.198
"Columbus, NE",2016-12,150498.63180974193,4.198
"Arcadia, FL",2016-12,126086.59152441227,4.198
"Seneca Falls, NY",2016-12,121157.7920472732,4.198
"Malvern, AR",2016-12,121765.48718326022,4.198
"Dayton, TN",2016-12,135589.72104944187,4.198
"Jackson, OH",2016-12,97489.38640673248,4.198
"Berlin, NH",2016-12,116062.26425250934,4.198
"Miami, OK",2016-12,80666.64782626594,4.198
"Jesup, GA",2016-12,113612.1695821113,4.198
"Washington Court House, OH",2016-12,128211.5120988136,4.198
"Van Wert, OH",2016-12,95725.25261663592,4.198
"Camden, AR",2016-12,92741.1287507167,4.198
"Thomaston, GA",2016-12,72988.32811547595,4.198
"Toccoa, GA",2016-12,97454.24311656404,4.198
"Wauchula, FL",2016-12,108654.00592999422,4.198
"Summerville, GA",2016-12,92535.52972725513,4.198
"Prineville, OR",2016-12,242393.5050221676,4.198
"Hood River, OR",2016-12,393254.61164376145,4.198
"Forrest City, AR",2016-12,79439.82851652689,4.198
"Brookings, OR",2016-12,284829.2720213387,4.198
"Magnolia, AR",2016-12,132428.28480560952,4.198
"Sterling, CO",2016-12,139015.04229847374,4.198
"Arkadelphia, AR",2016-12,107328.92688043388,4.198
"Cordele, GA",2016-12,87375.60596636256,4.198
"Vineyard Haven, MA",2016-12,738728.5904406471,4.198
"Fitzgerald, GA",2016-12,70252.28935197556,4.198
"Craig, CO",2016-12,163777.0728222695,4.198
"New York, NY",2017-01,450223.6444076272,4.15
"Los Angeles, CA",2017-01,543609.7817093957,4.15
"Chicago, IL",2017-01,220353.1792276942,4.15
"Houston, TX",2017-01,206351.79994587813,4.15
"Washington, DC",2017-01,399568.3221994117,4.15
"Philadelphia, PA",2017-01,227129.73642874337,4.15
"Miami, FL",2017-01,258296.25822174645,4.15
"Atlanta, GA",2017-01,205508.6270858925,4.15
"Boston, MA",2017-01,443115.9209197305,4.15
"San Francisco, CA",2017-01,812985.2931135558,4.15
"Riverside, CA",2017-01,309964.64933530387,4.15
"Detroit, MI",2017-01,148119.23279330865,4.15
"Seattle, WA",2017-01,425185.54308517225,4.15
"Minneapolis, MN",2017-01,254743.68093845443,4.15
"San Diego, CA",2017-01,542641.330193841,4.15
"Tampa, FL",2017-01,193265.4591275438,4.15
"Denver, CO",2017-01,376524.01405358064,4.15
"Baltimore, MD",2017-01,278043.0929283845,4.15
"St. Louis, MO",2017-01,166369.15995918596,4.15
"Orlando, FL",2017-01,212655.43078410343,4.15
"Charlotte, NC",2017-01,201444.41533757208,4.15
"San Antonio, TX",2017-01,188403.96840716145,4.15
"Portland, OR",2017-01,372279.5242840115,4.15
"Sacramento, CA",2017-01,376842.6177873942,4.15
"Pittsburgh, PA",2017-01,151801.49075652668,4.15
"Cincinnati, OH",2017-01,168254.67724293683,4.15
"Austin, TX",2017-01,300476.74682812,4.15
"Las Vegas, NV",2017-01,223976.7332100059,4.15
"Kansas City, MO",2017-01,178061.1778184491,4.15
"Columbus, OH",2017-01,176397.43179755425,4.15
"Cleveland, OH",2017-01,136701.36661121377,4.15
"Nashville, TN",2017-01,253096.45716917535,4.15
"Virginia Beach, VA",2017-01,233172.56272636147,4.15
"Providence, RI",2017-01,277284.27954223024,4.15
"Jacksonville, FL",2017-01,196034.4073513017,4.15
"Milwaukee, WI",2017-01,217507.5201295257,4.15
"Oklahoma City, OK",2017-01,150211.71368576898,4.15
"Raleigh, NC",2017-01,255632.10792551012,4.15
"Memphis, TN",2017-01,135705.88558212793,4.15
"Louisville, KY",2017-01,164330.7058726248,4.15
"New Orleans, LA",2017-01,226686.33612343445,4.15
"Salt Lake City, UT",2017-01,296078.99782979913,4.15
"Hartford, CT",2017-01,225019.51245666947,4.15
"Buffalo, NY",2017-01,149751.62332067068,4.15
"Birmingham, AL",2017-01,160087.8131244943,4.15
"Rochester, NY",2017-01,153207.621168194,4.15
"Grand Rapids, MI",2017-01,183924.63133994548,4.15
"Urban Honolulu, HI",2017-01,612707.8496908335,4.15
"Tulsa, OK",2017-01,146132.51079367034,4.15
"Fresno, CA",2017-01,228322.41366481487,4.15
"Worcester, MA",2017-01,256536.0083700154,4.15
"Omaha, NE",2017-01,173030.34850355532,4.15
"Bridgeport, CT",2017-01,416640.74150140566,4.15
"Greenville, SC",2017-01,171543.2717425076,4.15
"Bakersfield, CA",2017-01,200360.04603534273,4.15
"Albany, NY",2017-01,214742.5997336099,4.15
"Knoxville, TN",2017-01,169149.42048227094,4.15
"New Haven, CT",2017-01,217349.4184205047,4.15
"El Paso, TX",2017-01,135495.20241654766,4.15
"Allentown, PA",2017-01,199443.84518623797,4.15
"Oxnard, CA",2017-01,571208.2886952864,4.15
"North Port, FL",2017-01,257434.3478959512,4.15
"Charleston, SC",2017-01,244912.7751614583,4.15
"Greensboro, NC",2017-01,142733.90181163626,4.15
"Stockton, CA",2017-01,330852.38974646287,4.15
"Cape Coral, FL",2017-01,225826.43990802855,4.15
"Colorado Springs, CO",2017-01,272385.8906476785,4.15
"Akron, OH",2017-01,131978.99155684546,4.15
"Des Moines, IA",2017-01,189342.08085002215,4.15
"Springfield, MA",2017-01,216468.3658417035,4.15
"Ogden, UT",2017-01,253182.3610555746,4.15
"Madison, WI",2017-01,257338.30679778432,4.15
"Winston, NC",2017-01,149028.13586540418,4.15
"Deltona, FL",2017-01,183392.1142537704,4.15
"Syracuse, NY",2017-01,133262.96833651766,4.15
"Toledo, OH",2017-01,114828.6995734368,4.15
"Augusta, GA",2017-01,139245.35988374613,4.15
"Palm Bay, FL",2017-01,188426.8976516989,4.15
"Harrisburg, PA",2017-01,184689.9702969979,4.15
"Spokane, WA",2017-01,205272.46595928856,4.15
"Scranton, PA",2017-01,127830.37013294589,4.15
"Chattanooga, TN",2017-01,173912.01682656747,4.15
"Modesto, CA",2017-01,273134.9255342385,4.15
"Portland, ME",2017-01,276627.75841167197,4.15
"Youngstown, OH",2017-01,91138.38243648876,4.15
"Lansing, MI",2017-01,138320.05398833097,4.15
"Fayetteville, NC",2017-01,141175.204511932,4.15
"Lexington, KY",2017-01,177005.14406469266,4.15
"Pensacola, FL",2017-01,162663.21421471031,4.15
"Santa Rosa, CA",2017-01,595039.6652322775,4.15
"Reno, NV",2017-01,320317.1167568077,4.15
"Port St. Lucie, FL",2017-01,204745.55816544735,4.15
"Visalia, CA",2017-01,201065.44557773168,4.15
"Asheville, NC",2017-01,241568.13508671816,4.15
"Vallejo, CA",2017-01,392277.64234112034,4.15
"Santa Maria, CA",2017-01,570349.7071276336,4.15
"Salinas, CA",2017-01,513853.02978131216,4.15
"Salem, OR",2017-01,250250.3472476375,4.15
"Mobile, AL",2017-01,119055.5361096593,4.15
"Reading, PA",2017-01,168072.08148999483,4.15
"Manchester, NH",2017-01,264049.0012089167,4.15
"Salisbury, MD",2017-01,261293.2626878185,4.15
"Canton, OH",2017-01,118832.8457890338,4.15
"Savannah, GA",2017-01,189164.54336891623,4.15
"Trenton, NJ",2017-01,254224.61394217124,4.15
"Montgomery, AL",2017-01,138174.1394313074,4.15
"Tallahassee, FL",2017-01,169937.4259875892,4.15
"Eugene, OR",2017-01,259313.91599009096,4.15
"Ann Arbor, MI",2017-01,267551.98569808813,4.15
"Hickory, NC",2017-01,132287.80601696795,4.15
"Fort Collins, CO",2017-01,365688.21053949866,4.15
"Rockford, IL",2017-01,104232.28760357577,4.15
"Lincoln, NE",2017-01,176727.27172173958,4.15
"Gainesville, FL",2017-01,172631.23770995528,4.15
"Boulder, CO",2017-01,501444.4742079305,4.15
"Greeley, CO",2017-01,314062.0727502429,4.15
"Clarksville, TN",2017-01,160386.40898904097,4.15
"Evansville, IN",2017-01,128282.46007560677,4.15
"Kingsport, TN",2017-01,131191.57265260603,4.15
"Utica, NY",2017-01,115618.93199705966,4.15
"Hagerstown, MD",2017-01,181793.429480164,4.15
"San Luis Obispo, CA",2017-01,558805.4902385889,4.15
"Crestview, FL",2017-01,252934.61623761329,4.15
"Cedar Rapids, IA",2017-01,155400.77027653027,4.15
"Atlantic City, NJ",2017-01,175849.43730787348,4.15
"Bremerton, WA",2017-01,332121.8596736624,4.15
"Santa Cruz, CA",2017-01,736564.5037804566,4.15
"Erie, PA",2017-01,128642.32025715448,4.15
"Norwich, CT",2017-01,225511.97206599303,4.15
"Tuscaloosa, AL",2017-01,146719.6067318208,4.15
"Kalamazoo, MI",2017-01,154564.3502239442,4.15
"Lynchburg, VA",2017-01,167445.01403755406,4.15
"Charleston, WV",2017-01,100962.77167150578,4.15
"Binghamton, NY",2017-01,110023.10341829888,4.15
"Fort Smith, AR",2017-01,122048.36847232048,4.15
"Topeka, KS",2017-01,116360.35070596736,4.15
"Macon, GA",2017-01,104452.45866502218,4.15
"Barnstable Town, MA",2017-01,403585.81864032894,4.15
"Daphne, AL",2017-01,213319.8176167576,4.15
"Burlington, VT",2017-01,286947.6155439909,4.15
"Rochester, MN",2017-01,202059.4491250321,4.15
"Lafayette, IN",2017-01,147699.50363082546,4.15
"Medford, OR",2017-01,285226.5275856445,4.15
"Hilton Head Island, SC",2017-01,291267.764186783,4.15
"Athens, GA",2017-01,173433.48994914992,4.15
"Lake Havasu City, AZ",2017-01,181025.37289443376,4.15
"Johnson City, TN",2017-01,149586.2689911826,4.15
"Gainesville, GA",2017-01,205039.00448467932,4.15
"Saginaw, MI",2017-01,78247.69029345807,4.15
"Warner Robins, GA",2017-01,136386.48774316875,4.15
"Torrington, CT",2017-01,230165.6804374807,4.15
"Punta Gorda, FL",2017-01,195878.67330014837,4.15
"Redding, CA",2017-01,240751.22918478455,4.15
"Kingston, NY",2017-01,207551.3570895697,4.15
"Panama City, FL",2017-01,189029.89815453775,4.15
"Jackson, TN",2017-01,113293.43752123156,4.15
"Bowling Green, KY",2017-01,148447.22975431633,4.15
"Muskegon, MI",2017-01,118114.0776078022,4.15
"Bloomington, IL",2017-01,174882.75690608696,4.15
"Pueblo, CO",2017-01,152184.75627270612,4.15
"Blacksburg, VA",2017-01,173943.54879889032,4.15
"Kahului, HI",2017-01,595549.2639083521,4.15
"Sebastian, FL",2017-01,205666.0248717481,4.15
"Vineland, NJ",2017-01,155924.9011985536,4.15
"Idaho Falls, ID",2017-01,190565.90992402137,4.15
"Grand Junction, CO",2017-01,222952.4674336077,4.15
"Niles, MI",2017-01,156549.00694669568,4.15
"Monroe, MI",2017-01,161477.221847138,4.15
"Concord, NH",2017-01,231926.35756830272,4.15
"Traverse City, MI",2017-01,215231.44743431025,4.15
"Bangor, ME",2017-01,142544.9889852863,4.15
"Homosassa Springs, FL",2017-01,136891.3830083164,4.15
"London, KY",2017-01,96536.67596538524,4.15
"Flagstaff, AZ",2017-01,320710.18048330257,4.15
"Rocky Mount, NC",2017-01,105959.9721193626,4.15
"Winchester, VA",2017-01,231484.49289376257,4.15
"Wheeling, WV",2017-01,100030.86204290437,4.15
"Napa, CA",2017-01,648499.4328558914,4.15
"Springfield, OH",2017-01,98866.50447514518,4.15
"Battle Creek, MI",2017-01,95994.566877602,4.15
"Jonesboro, AR",2017-01,129824.9618351161,4.15
"Pittsfield, MA",2017-01,212906.0269846553,4.15
"Mount Vernon, WA",2017-01,303055.7901109098,4.15
"Jamestown, NY",2017-01,91307.62346912496,4.15
"Cleveland, TN",2017-01,158784.10877901263,4.15
"Augusta, ME",2017-01,149369.3295094483,4.15
"Altoona, PA",2017-01,129476.66123554096,4.15
"New Bern, NC",2017-01,140531.93689775126,4.15
"Goldsboro, NC",2017-01,122914.85753165296,4.15
"Brunswick, GA",2017-01,169307.61373334864,4.15
"California, MD",2017-01,291385.77313012,4.15
"Cookeville, TN",2017-01,148596.26717402964,4.15
"Roseburg, OR",2017-01,184221.30730627952,4.15
"Lewiston, ME",2017-01,153316.62211734604,4.15
"Ogdensburg, NY",2017-01,90224.1375539584,4.15
"Bluefield, WV",2017-01,92604.73541114676,4.15
"Show Low, AZ",2017-01,193366.13670839035,4.15
"Tullahoma, TN",2017-01,149237.27174199972,4.15
"Ithaca, NY",2017-01,213418.9002893909,4.15
"Bay City, MI",2017-01,95720.87212931816,4.15
"Danville, VA",2017-01,96550.12458470544,4.15
"Hot Springs, AR",2017-01,133531.24364474512,4.15
"Adrian, MI",2017-01,135427.89126601495,4.15
"Sevierville, TN",2017-01,198411.07077752636,4.15
"Ashtabula, OH",2017-01,90955.03806889195,4.15
"Ocean City, NJ",2017-01,395009.3108897656,4.15
"Corning, NY",2017-01,104887.18931369316,4.15
"Clarksburg, WV",2017-01,110580.2806272378,4.15
"Pine Bluff, AR",2017-01,75083.33823720661,4.15
"Lufkin, TX",2017-01,129493.41003485575,4.15
"Zanesville, OH",2017-01,110914.17115103424,4.15
"Meadville, PA",2017-01,105686.92146065034,4.15
"Russellville, AR",2017-01,137020.87372202074,4.15
"Midland, MI",2017-01,134908.32045244248,4.15
"Bloomsburg, PA",2017-01,177741.37472190417,4.15
"Stillwater, OK",2017-01,149357.68264738016,4.15
"DuBois, PA",2017-01,114689.76114009644,4.15
"Glenwood Springs, CO",2017-01,482010.5391933144,4.15
"Chillicothe, OH",2017-01,115779.9518765369,4.15
"Keene, NH",2017-01,183840.50957378928,4.15
"Findlay, OH",2017-01,142818.4321241158,4.15
"Frankfort, KY",2017-01,136967.83904775998,4.15
"Danville, IL",2017-01,74874.24986168912,4.15
"Kapaa, HI",2017-01,565593.1525485927,4.15
"Shawnee, OK",2017-01,99942.13279280603,4.15
"Greeneville, TN",2017-01,123358.1285910298,4.15
"Greenwood, SC",2017-01,106632.6851095464,4.15
"Klamath Falls, OR",2017-01,154801.40070610598,4.15
"Morehead City, NC",2017-01,255573.87917276897,4.15
"Roanoke Rapids, NC",2017-01,64036.1889492688,4.15
"North Wilkesboro, NC",2017-01,120050.1634272135,4.15
"Marinette, WI",2017-01,101665.01781169212,4.15
"Dublin, GA",2017-01,105109.13269346976,4.15
"Somerset, KY",2017-01,98126.33670434938,4.15
"Laconia, NH",2017-01,228403.66995929528,4.15
"Hudson, NY",2017-01,240946.4793013568,4.15
"Marietta, OH",2017-01,122349.37695709722,4.15
"Fremont, OH",2017-01,106263.11030776838,4.15
"Oneonta, NY",2017-01,136571.046396715,4.15
"Batavia, NY",2017-01,121450.64250816117,4.15
"Ardmore, OK",2017-01,105127.67747872444,4.15
"Carson City, NV",2017-01,266592.7040571258,4.15
"Ontario, OR",2017-01,153479.8511212026,4.15
"Waycross, GA",2017-01,90704.74493127408,4.15
"Tiffin, OH",2017-01,103022.75909468824,4.15
"Batesville, AR",2017-01,119548.53449964682,4.15
"Danville, KY",2017-01,114349.31649299142,4.15
"Gloversville, NY",2017-01,124151.84822145554,4.15
"Payson, AZ",2017-01,205955.29859093204,4.15
"Bartlesville, OK",2017-01,107035.827716526,4.15
"Oil City, PA",2017-01,86592.69981270218,4.15
"Shelbyville, TN",2017-01,152682.34705445863,4.15
"Malone, NY",2017-01,107331.36097315532,4.15
"Nogales, AZ",2017-01,145013.0398405432,4.15
"Cortland, NY",2017-01,119590.1039247205,4.15
"Mount Sterling, KY",2017-01,118688.859488488,4.15
"Plymouth, IN",2017-01,139328.77386818585,4.15
"Moultrie, GA",2017-01,99793.5802845278,4.15
"Coldwater, MI",2017-01,128415.0220117405,4.15
"McAlester, OK",2017-01,87259.55273706112,4.15
"Sedalia, MO",2017-01,87028.39971729058,4.15
"Tifton, GA",2017-01,133142.3816972013,4.15
"Austin, MN",2017-01,102960.97618951136,4.15
"Okeechobee, FL",2017-01,123856.39987812671,4.15
"Houghton, MI",2017-01,121968.15343944512,4.15
"Clewiston, FL",2017-01,120143.50381161744,4.15
"Urbana, OH",2017-01,130063.31181801327,4.15
"Defiance, OH",2017-01,108768.3763522756,4.15
"Safford, AZ",2017-01,169133.92391766192,4.15
"Murray, KY",2017-01,96408.82319884824,4.15
"Bennington, VT",2017-01,232489.9587911904,4.15
"Pontiac, IL",2017-01,94492.59496076814,4.15
"Newport, TN",2017-01,128871.05509744967,4.15
"Columbus, NE",2017-01,151249.60732099277,4.15
"Arcadia, FL",2017-01,127585.8755881662,4.15
"Seneca Falls, NY",2017-01,122196.25717885495,4.15
"Malvern, AR",2017-01,122784.35081635372,4.15
"Dayton, TN",2017-01,136005.84086887116,4.15
"Jackson, OH",2017-01,97563.02979380294,4.15
"Berlin, NH",2017-01,117070.40064679524,4.15
"Miami, OK",2017-01,80983.07046656597,4.15
"Jesup, GA",2017-01,113501.29132730016,4.15
"Washington Court House, OH",2017-01,128997.41219538536,4.15
"Van Wert, OH",2017-01,96156.302572258,4.15
"Camden, AR",2017-01,92059.08965914726,4.15
"Thomaston, GA",2017-01,73039.3340772958,4.15
"Toccoa, GA",2017-01,97722.4623270202,4.15
"Wauchula, FL",2017-01,109197.23083616322,4.15
"Summerville, GA",2017-01,93054.8306157315,4.15
"Prineville, OR",2017-01,245080.2700825484,4.15
"Hood River, OR",2017-01,396976.1646575729,4.15
"Forrest City, AR",2017-01,79480.79020771754,4.15
"Brookings, OR",2017-01,286956.4588825483,4.15
"Magnolia, AR",2017-01,132125.0125157528,4.15
"Sterling, CO",2017-01,139508.0950688439,4.15
"Arkadelphia, AR",2017-01,107281.2676537787,4.15
"Cordele, GA",2017-01,87903.01850921112,4.15
"Vineyard Haven, MA",2017-01,742139.2747199899,4.15
"Fitzgerald, GA",2017-01,69515.27720411007,4.15
"Craig, CO",2017-01,164070.10606363,4.15
"New York, NY",2017-02,452816.40010100906,4.1675
"Los Angeles, CA",2017-02,555381.962280759,4.1675
"Chicago, IL",2017-02,221777.14813368573,4.1675
"Houston, TX",2017-02,206779.78682581443,4.1675
"Washington, DC",2017-02,401522.0720270508,4.1675
"Philadelphia, PA",2017-02,227749.44016804977,4.1675
"Miami, FL",2017-02,259792.7306732353,4.1675
"Atlanta, GA",2017-02,207058.28313399383,4.1675
"Boston, MA",2017-02,445464.4005625926,4.1675
"San Francisco, CA",2017-02,820351.7980030355,4.1675
"Riverside, CA",2017-02,314074.82736782765,4.1675
"Detroit, MI",2017-02,149388.30655543276,4.1675
"Seattle, WA",2017-02,430805.23134906514,4.1675
"Minneapolis, MN",2017-02,257010.4966094771,4.1675
"San Diego, CA",2017-02,547032.7163158761,4.1675
"Tampa, FL",2017-02,194649.39723886296,4.1675
"Denver, CO",2017-02,380095.66738816374,4.1675
"Baltimore, MD",2017-02,278978.0347320147,4.1675
"St. Louis, MO",2017-02,167121.12388012244,4.1675
"Orlando, FL",2017-02,213994.4661234663,4.1675
"Charlotte, NC",2017-02,202678.39331121268,4.1675
"San Antonio, TX",2017-02,189544.99823333675,4.1675
"Portland, OR",2017-02,375680.8177961027,4.1675
"Sacramento, CA",2017-02,380324.1278675303,4.1675
"Pittsburgh, PA",2017-02,152130.175658958,4.1675
